"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 06 01:17:30 GMT 2024","Sat Jan 06 01:17:35 GMT 2024","5535","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sat Jan 06 01:14:53 GMT 2024","Sat Jan 06 01:14:53 GMT 2024","162","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Проверка открытия тултипа с кнопками 'Войти' и 'Регистрация' и открытия окна авторизации",""
"skipped","Sat Jan 06 00:54:52 GMT 2024","Sat Jan 06 00:54:53 GMT 2024","568","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 021 Доставка товара весом до 4500кг. в синей зоне",""
"skipped","Sat Jan 06 01:01:26 GMT 2024","Sat Jan 06 01:01:28 GMT 2024","2123","tests.main","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Sat Jan 06 01:18:24 GMT 2024","Sat Jan 06 01:18:41 GMT 2024","16161","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sat Jan 06 01:17:42 GMT 2024","Sat Jan 06 01:17:48 GMT 2024","6005","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Sat Jan 06 01:01:38 GMT 2024","Sat Jan 06 01:01:39 GMT 2024","1888","tests.main","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Sat Jan 06 01:00:37 GMT 2024","Sat Jan 06 01:00:37 GMT 2024","71","tests.main","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Sat Jan 06 00:56:57 GMT 2024","Sat Jan 06 00:57:06 GMT 2024","8956","tests.main","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Sat Jan 06 00:57:41 GMT 2024","Sat Jan 06 00:57:41 GMT 2024","27","tests.main","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
