"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Nov 07 00:55:23 GMT 2023","Tue Nov 07 00:55:27 GMT 2023","3565","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 020 Доставка товара весом до 2000кг. в синей зоне",""
"skipped","Tue Nov 07 00:56:29 GMT 2023","Tue Nov 07 00:56:35 GMT 2023","5742","tests.main","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"skipped","Tue Nov 07 00:54:23 GMT 2023","Tue Nov 07 00:54:27 GMT 2023","3429","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 007-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-66-2000-1300-2490-2980-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Tue Nov 07 00:55:36 GMT 2023","Tue Nov 07 00:55:40 GMT 2023","3381","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 023 Доставка товара весом до 6200кг. в синей зоне",""
"passed","Tue Nov 07 01:12:25 GMT 2023","Tue Nov 07 01:12:30 GMT 2023","5936","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Tue Nov 07 00:54:13 GMT 2023","Tue Nov 07 00:54:17 GMT 2023","3846","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 005-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-16-500-600-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Tue Nov 07 01:00:30 GMT 2023","Tue Nov 07 01:00:32 GMT 2023","1232","tests.main","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"skipped","Tue Nov 07 00:51:24 GMT 2023","Tue Nov 07 00:51:33 GMT 2023","9375","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"passed","Tue Nov 07 01:11:42 GMT 2023","Tue Nov 07 01:12:04 GMT 2023","22092","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта vk.ru",""
"passed","Tue Nov 07 01:05:56 GMT 2023","Tue Nov 07 01:06:04 GMT 2023","7535","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"passed","Tue Nov 07 00:58:14 GMT 2023","Tue Nov 07 00:58:15 GMT 2023","1019","tests.main","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Tue Nov 07 00:57:52 GMT 2023","Tue Nov 07 00:57:54 GMT 2023","1437","tests.main","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Tue Nov 07 01:02:58 GMT 2023","Tue Nov 07 01:03:06 GMT 2023","7891","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"skipped","Tue Nov 07 00:55:41 GMT 2023","Tue Nov 07 00:55:44 GMT 2023","3568","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"passed","Tue Nov 07 01:10:29 GMT 2023","Tue Nov 07 01:10:29 GMT 2023","164","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Проверка открытия тултипа с кнопками 'Войти' и 'Регистрация' и открытия окна авторизации",""
"skipped","Tue Nov 07 00:51:34 GMT 2023","Tue Nov 07 00:51:50 GMT 2023","15803","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"skipped","Tue Nov 07 00:49:57 GMT 2023","Tue Nov 07 00:50:28 GMT 2023","30273","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"passed","Tue Nov 07 01:04:24 GMT 2023","Tue Nov 07 01:04:31 GMT 2023","7891","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"passed","Tue Nov 07 01:12:46 GMT 2023","Tue Nov 07 01:12:50 GMT 2023","3626","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Tue Nov 07 00:59:29 GMT 2023","Tue Nov 07 00:59:34 GMT 2023","4996","tests.main","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"skipped","Tue Nov 07 01:08:25 GMT 2023","Tue Nov 07 01:08:35 GMT 2023","10367","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"passed","Tue Nov 07 00:59:40 GMT 2023","Tue Nov 07 00:59:40 GMT 2023","77","tests.main","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"skipped","Tue Nov 07 00:54:28 GMT 2023","Tue Nov 07 00:54:31 GMT 2023","3704","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 008-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-149-4500-2300-3980-4490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Tue Nov 07 00:59:47 GMT 2023","Tue Nov 07 00:59:47 GMT 2023","69","tests.main","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Tue Nov 07 01:04:45 GMT 2023","Tue Nov 07 01:04:53 GMT 2023","7842","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"passed","Tue Nov 07 00:51:57 GMT 2023","Tue Nov 07 00:52:00 GMT 2023","3624","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Tue Nov 07 00:51:14 GMT 2023","Tue Nov 07 00:51:14 GMT 2023","160","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
"passed","Tue Nov 07 01:09:25 GMT 2023","Tue Nov 07 01:09:35 GMT 2023","10326","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
