"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 26 01:10:08 GMT 2024","Tue Mar 26 01:10:20 GMT 2024","11470","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"passed","Tue Mar 26 01:01:45 GMT 2024","Tue Mar 26 01:01:55 GMT 2024","9881","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"passed","Tue Mar 26 00:53:32 GMT 2024","Tue Mar 26 00:53:40 GMT 2024","7997","tests.main","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Tue Mar 26 01:16:10 GMT 2024","Tue Mar 26 01:16:26 GMT 2024","16352","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Tue Mar 26 01:08:02 GMT 2024","Tue Mar 26 01:08:11 GMT 2024","8550","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"passed","Tue Mar 26 01:15:30 GMT 2024","Tue Mar 26 01:15:36 GMT 2024","5775","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Tue Mar 26 01:06:20 GMT 2024","Tue Mar 26 01:06:31 GMT 2024","11425","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"skipped","Tue Mar 26 00:53:02 GMT 2024","Tue Mar 26 00:53:03 GMT 2024","384","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 006-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-25-1700-990-1990-2480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Tue Mar 26 00:59:26 GMT 2024","Tue Mar 26 00:59:27 GMT 2024","1618","tests.main","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"skipped","Tue Mar 26 00:48:58 GMT 2024","Tue Mar 26 00:48:58 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"passed","Tue Mar 26 01:07:01 GMT 2024","Tue Mar 26 01:07:09 GMT 2024","8280","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"skipped","Tue Mar 26 00:53:13 GMT 2024","Tue Mar 26 00:53:14 GMT 2024","549","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 014-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-666-20000-5400-15600-17490-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Tue Mar 26 00:52:58 GMT 2024","Tue Mar 26 00:52:58 GMT 2024","543","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 003-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-8-300-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Tue Mar 26 01:05:53 GMT 2024","Tue Mar 26 01:06:05 GMT 2024","11909","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
