"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 22 01:00:31 GMT 2023","Fri Sep 22 01:00:38 GMT 2023","6986","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"passed","Fri Sep 22 00:58:47 GMT 2023","Fri Sep 22 00:58:55 GMT 2023","8110","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"passed","Fri Sep 22 00:52:25 GMT 2023","Fri Sep 22 00:52:25 GMT 2023","60","tests","test_main_page","TestMainPage","","","TC 015 - Проверка функциональности ссылки 'telephone number'",""
"passed","Fri Sep 22 01:10:09 GMT 2023","Fri Sep 22 01:10:16 GMT 2023","6910","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Fri Sep 22 01:01:49 GMT 2023","Fri Sep 22 01:01:56 GMT 2023","7192","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"passed","Fri Sep 22 00:49:41 GMT 2023","Fri Sep 22 00:49:42 GMT 2023","1654","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Fri Sep 22 00:59:33 GMT 2023","Fri Sep 22 00:59:40 GMT 2023","7343","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Fri Sep 22 01:06:53 GMT 2023","Fri Sep 22 01:07:03 GMT 2023","9572","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"skipped","Fri Sep 22 00:53:00 GMT 2023","Fri Sep 22 00:53:01 GMT 2023","1278","tests","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Fri Sep 22 01:07:15 GMT 2023","Fri Sep 22 01:07:25 GMT 2023","9559","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"passed","Fri Sep 22 01:10:31 GMT 2023","Fri Sep 22 01:10:36 GMT 2023","4739","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Fri Sep 22 00:51:04 GMT 2023","Fri Sep 22 00:51:05 GMT 2023","1081","tests","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Fri Sep 22 01:09:33 GMT 2023","Fri Sep 22 01:09:40 GMT 2023","6597","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Fri Sep 22 01:10:36 GMT 2023","Fri Sep 22 01:10:48 GMT 2023","12030","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Fri Sep 22 01:03:03 GMT 2023","Fri Sep 22 01:03:09 GMT 2023","6531","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"passed","Fri Sep 22 00:50:34 GMT 2023","Fri Sep 22 00:50:34 GMT 2023","77","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Fri Sep 22 00:50:42 GMT 2023","Fri Sep 22 00:50:43 GMT 2023","83","tests","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Fri Sep 22 00:49:51 GMT 2023","Fri Sep 22 00:49:53 GMT 2023","1684","tests","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"broken","Fri Sep 22 00:55:45 GMT 2023","Fri Sep 22 00:56:00 GMT 2023","15593","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Fri Sep 22 00:53:34 GMT 2023","Fri Sep 22 00:53:35 GMT 2023","194","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"skipped","Fri Sep 22 00:57:26 GMT 2023","Fri Sep 22 00:57:26 GMT 2023","526","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 015 Доставка товара весом до 30кг. в синей зоне",""
"passed","Fri Sep 22 00:55:09 GMT 2023","Fri Sep 22 00:55:13 GMT 2023","4331","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"skipped","Fri Sep 22 00:57:39 GMT 2023","Fri Sep 22 00:57:39 GMT 2023","399","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"passed","Fri Sep 22 01:10:22 GMT 2023","Fri Sep 22 01:10:30 GMT 2023","7947","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Fri Sep 22 01:05:35 GMT 2023","Fri Sep 22 01:05:44 GMT 2023","9520","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"passed","Fri Sep 22 01:02:28 GMT 2023","Fri Sep 22 01:02:39 GMT 2023","10688","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"skipped","Fri Sep 22 00:57:01 GMT 2023","Fri Sep 22 00:57:05 GMT 2023","4264","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 001-products/uroven---uglomer-elektronnyj-kapro-992-1-30-0-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Fri Sep 22 00:57:21 GMT 2023","Fri Sep 22 00:57:22 GMT 2023","558","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 012-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-333-10000-4450-11990-12500-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Fri Sep 22 00:56:36 GMT 2023","Fri Sep 22 00:56:43 GMT 2023","7328","tests.catalog","test_catalog_page","TestCatalogPage","","","011_positive_display_item_status_latest__plaster_mixtures_smoke",""
