"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed May 08 01:09:48 GMT 2024","Wed May 08 01:09:53 GMT 2024","5253","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
"passed","Wed May 08 01:11:01 GMT 2024","Wed May 08 01:11:07 GMT 2024","6222","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"failed","Wed May 08 00:57:23 GMT 2024","Wed May 08 00:57:32 GMT 2024","8941","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Wed May 08 00:45:10 GMT 2024","Wed May 08 00:45:30 GMT 2024","20088","tests.catalog","test_catalog_page","TestCatalogPage","","","010_positive_display_item_status_in_stock_plaster_mixtures_smoke",""
"passed","Wed May 08 00:50:01 GMT 2024","Wed May 08 00:50:03 GMT 2024","2173","tests.main","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"skipped","Wed May 08 00:47:38 GMT 2024","Wed May 08 00:47:56 GMT 2024","17715","tests.main","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Wed May 08 00:49:24 GMT 2024","Wed May 08 00:49:31 GMT 2024","6793","tests.main","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Wed May 08 00:46:50 GMT 2024","Wed May 08 00:46:50 GMT 2024","433","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 014-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-666-20000-5400-15600-17490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed May 08 01:00:22 GMT 2024","Wed May 08 01:00:34 GMT 2024","12412","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"skipped","Wed May 08 00:44:53 GMT 2024","Wed May 08 00:45:09 GMT 2024","16047","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Wed May 08 00:50:55 GMT 2024","Wed May 08 00:50:57 GMT 2024","1309","tests.main","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"skipped","Wed May 08 01:03:40 GMT 2024","Wed May 08 01:03:57 GMT 2024","17326","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"failed","Wed May 08 01:04:35 GMT 2024","Wed May 08 01:04:46 GMT 2024","11425","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"skipped","Wed May 08 00:47:04 GMT 2024","Wed May 08 00:47:04 GMT 2024","431","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"skipped","Wed May 08 00:46:57 GMT 2024","Wed May 08 00:46:57 GMT 2024","432","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 019 Доставка товара весом до 1700кг. в синей зоне",""
"passed","Wed May 08 00:49:08 GMT 2024","Wed May 08 00:49:15 GMT 2024","7308","tests.main","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Wed May 08 00:46:49 GMT 2024","Wed May 08 00:46:49 GMT 2024","430","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 013-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-366-11000-4800-12450-13480-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Wed May 08 00:46:42 GMT 2024","Wed May 08 00:46:43 GMT 2024","612","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 009-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-166-5000-2500-4990-5480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed May 08 00:52:58 GMT 2024","Wed May 08 00:52:58 GMT 2024","68","tests.main","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Wed May 08 01:06:53 GMT 2024","Wed May 08 01:07:05 GMT 2024","11680","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"skipped","Wed May 08 01:08:15 GMT 2024","Wed May 08 01:08:35 GMT 2024","20264","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта mail.ru",""
"skipped","Wed May 08 00:42:23 GMT 2024","Wed May 08 00:42:23 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"skipped","Wed May 08 00:47:07 GMT 2024","Wed May 08 00:47:08 GMT 2024","433","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 027 Доставка товара весом до 20000кг. в синей зоне",""
"skipped","Wed May 08 00:48:05 GMT 2024","Wed May 08 00:48:22 GMT 2024","17316","tests.main","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Wed May 08 01:01:34 GMT 2024","Wed May 08 01:01:43 GMT 2024","8814","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"passed","Wed May 08 01:10:35 GMT 2024","Wed May 08 01:10:42 GMT 2024","6053","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Wed May 08 00:46:39 GMT 2024","Wed May 08 00:46:40 GMT 2024","806","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 007-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-66-2000-1300-2490-2980-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Wed May 08 01:10:04 GMT 2024","Wed May 08 01:10:04 GMT 2024","150","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
"passed","Wed May 08 00:51:07 GMT 2024","Wed May 08 00:51:07 GMT 2024","51","tests.main","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"skipped","Wed May 08 00:46:34 GMT 2024","Wed May 08 00:46:34 GMT 2024","610","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 003-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-8-300-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed May 08 01:07:53 GMT 2024","Wed May 08 01:07:53 GMT 2024","169","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Проверка открытия тултипа с кнопками 'Войти' и 'Регистрация' и открытия окна авторизации",""
