"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 09 00:58:14 GMT 2023","Thu Nov 09 00:58:19 GMT 2023","5024","tests.main","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"passed","Thu Nov 09 00:57:16 GMT 2023","Thu Nov 09 00:57:16 GMT 2023","74","tests.main","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Thu Nov 09 00:49:34 GMT 2023","Thu Nov 09 00:49:38 GMT 2023","3758","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"skipped","Thu Nov 09 01:05:57 GMT 2023","Thu Nov 09 01:06:07 GMT 2023","10653","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"skipped","Thu Nov 09 00:59:42 GMT 2023","Thu Nov 09 00:59:48 GMT 2023","6184","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"skipped","Thu Nov 09 00:51:57 GMT 2023","Thu Nov 09 00:52:01 GMT 2023","3903","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 006-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-25-1700-990-1990-2480-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Thu Nov 09 00:51:43 GMT 2023","Thu Nov 09 00:51:47 GMT 2023","3942","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 003-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-8-300-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Thu Nov 09 00:49:00 GMT 2023","Thu Nov 09 00:49:00 GMT 2023","154","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
"passed","Thu Nov 09 00:54:07 GMT 2023","Thu Nov 09 00:54:12 GMT 2023","5861","tests.main","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Thu Nov 09 01:04:18 GMT 2023","Thu Nov 09 01:04:25 GMT 2023","7425","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"passed","Thu Nov 09 00:56:44 GMT 2023","Thu Nov 09 00:56:47 GMT 2023","3130","tests.main","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Thu Nov 09 00:53:54 GMT 2023","Thu Nov 09 00:54:00 GMT 2023","5885","tests.main","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Thu Nov 09 01:00:43 GMT 2023","Thu Nov 09 01:00:51 GMT 2023","7875","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"passed","Thu Nov 09 00:56:19 GMT 2023","Thu Nov 09 00:56:20 GMT 2023","979","tests.main","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Thu Nov 09 01:02:32 GMT 2023","Thu Nov 09 01:02:42 GMT 2023","10904","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"skipped","Thu Nov 09 00:52:42 GMT 2023","Thu Nov 09 00:52:46 GMT 2023","3612","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 016 Доставка товара весом до 300кг. в синей зоне",""
"passed","Thu Nov 09 00:56:27 GMT 2023","Thu Nov 09 00:56:28 GMT 2023","948","tests.main","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Thu Nov 09 01:06:36 GMT 2023","Thu Nov 09 01:06:47 GMT 2023","10982","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"passed","Thu Nov 09 00:55:44 GMT 2023","Thu Nov 09 00:55:44 GMT 2023","109","tests.main","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Thu Nov 09 01:10:48 GMT 2023","Thu Nov 09 01:10:52 GMT 2023","4298","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Thu Nov 09 01:07:53 GMT 2023","Thu Nov 09 01:07:55 GMT 2023","1373","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход со окна авторизации на главную страницу по клику на логотипе Стройрем",""
"passed","Thu Nov 09 00:48:52 GMT 2023","Thu Nov 09 00:48:52 GMT 2023","141","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
"skipped","Thu Nov 09 00:50:17 GMT 2023","Thu Nov 09 00:50:33 GMT 2023","15716","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Thu Nov 09 01:10:14 GMT 2023","Thu Nov 09 01:10:17 GMT 2023","3884","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Thu Nov 09 00:56:06 GMT 2023","Thu Nov 09 00:56:06 GMT 2023","57","tests.main","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"passed","Thu Nov 09 00:55:51 GMT 2023","Thu Nov 09 00:55:52 GMT 2023","999","tests.main","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Thu Nov 09 00:57:50 GMT 2023","Thu Nov 09 00:57:51 GMT 2023","1137","tests.main","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"skipped","Thu Nov 09 00:55:08 GMT 2023","Thu Nov 09 00:55:08 GMT 2023","27","tests.main","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Thu Nov 09 01:05:38 GMT 2023","Thu Nov 09 01:05:48 GMT 2023","10398","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"passed","Thu Nov 09 00:54:45 GMT 2023","Thu Nov 09 00:54:50 GMT 2023","5516","tests.main","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Thu Nov 09 00:51:48 GMT 2023","Thu Nov 09 00:51:51 GMT 2023","3379","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 004-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-13-400-450-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Thu Nov 09 00:54:32 GMT 2023","Thu Nov 09 00:54:38 GMT 2023","5976","tests.main","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Thu Nov 09 01:10:41 GMT 2023","Thu Nov 09 01:10:47 GMT 2023","6764","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Thu Nov 09 00:48:45 GMT 2023","Thu Nov 09 00:48:45 GMT 2023","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"passed","Thu Nov 09 00:58:54 GMT 2023","Thu Nov 09 00:59:01 GMT 2023","7771","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"passed","Thu Nov 09 01:07:15 GMT 2023","Thu Nov 09 01:07:26 GMT 2023","10570","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"passed","Thu Nov 09 01:01:36 GMT 2023","Thu Nov 09 01:01:44 GMT 2023","7986","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"passed","Thu Nov 09 00:48:45 GMT 2023","Thu Nov 09 00:48:45 GMT 2023","147","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"skipped","Thu Nov 09 00:53:13 GMT 2023","Thu Nov 09 00:53:16 GMT 2023","3319","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 023 Доставка товара весом до 6200кг. в синей зоне",""
"passed","Thu Nov 09 00:57:05 GMT 2023","Thu Nov 09 00:57:10 GMT 2023","5159","tests.main","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"skipped","Thu Nov 09 00:53:04 GMT 2023","Thu Nov 09 00:53:08 GMT 2023","3326","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 021 Доставка товара весом до 4500кг. в синей зоне",""
"skipped","Thu Nov 09 00:51:17 GMT 2023","Thu Nov 09 00:51:33 GMT 2023","15715","tests.catalog","test_catalog_page","TestCatalogPage","","","011_positive_display_item_status_latest__plaster_mixtures_smoke",""
"passed","Thu Nov 09 00:58:25 GMT 2023","Thu Nov 09 00:58:30 GMT 2023","4621","tests.main","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"skipped","Thu Nov 09 00:52:25 GMT 2023","Thu Nov 09 00:52:29 GMT 2023","3629","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 012-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-333-10000-4450-11990-12500-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Thu Nov 09 01:08:09 GMT 2023","Thu Nov 09 01:08:10 GMT 2023","1014","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход с окна авторизации на страницу восстановления пароля",""
"skipped","Thu Nov 09 00:51:09 GMT 2023","Thu Nov 09 00:51:16 GMT 2023","7391","tests.catalog","test_catalog_page","TestCatalogPage","","","011_positive_display_item_status_latest__plaster_mixtures_smoke",""
"passed","Thu Nov 09 01:04:02 GMT 2023","Thu Nov 09 01:04:10 GMT 2023","8347","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"skipped","Thu Nov 09 00:50:52 GMT 2023","Thu Nov 09 00:51:08 GMT 2023","15711","tests.catalog","test_catalog_page","TestCatalogPage","","","010_positive_display_item_status_in_stock_plaster_mixtures_smoke",""
