"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 04 00:59:53 GMT 2024","Thu Apr 04 00:59:54 GMT 2024","900","tests.main","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"skipped","Thu Apr 04 01:13:24 GMT 2024","Thu Apr 04 01:13:43 GMT 2024","18881","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"passed","Thu Apr 04 01:14:51 GMT 2024","Thu Apr 04 01:14:55 GMT 2024","4061","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Thu Apr 04 00:55:16 GMT 2024","Thu Apr 04 00:55:38 GMT 2024","22587","tests.catalog","test_catalog_page","TestCatalogPage","","","011_positive_display_item_status_latest__plaster_mixtures_smoke",""
"skipped","Thu Apr 04 01:10:46 GMT 2024","Thu Apr 04 01:11:08 GMT 2024","21383","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"skipped","Thu Apr 04 00:56:04 GMT 2024","Thu Apr 04 00:56:05 GMT 2024","415","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 007-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-66-2000-1300-2490-2980-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Thu Apr 04 01:03:30 GMT 2024","Thu Apr 04 01:03:46 GMT 2024","16247","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"passed","Thu Apr 04 00:57:40 GMT 2024","Thu Apr 04 00:57:46 GMT 2024","6434","tests.main","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Thu Apr 04 00:52:28 GMT 2024","Thu Apr 04 00:52:28 GMT 2024","142","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"passed","Thu Apr 04 00:53:45 GMT 2024","Thu Apr 04 00:53:49 GMT 2024","4121","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Thu Apr 04 01:00:20 GMT 2024","Thu Apr 04 01:00:25 GMT 2024","4514","tests.main","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"failed","Thu Apr 04 01:04:13 GMT 2024","Thu Apr 04 01:04:21 GMT 2024","8135","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Thu Apr 04 00:59:23 GMT 2024","Thu Apr 04 00:59:24 GMT 2024","985","tests.main","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Thu Apr 04 00:57:53 GMT 2024","Thu Apr 04 00:57:59 GMT 2024","6348","tests.main","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Thu Apr 04 00:56:11 GMT 2024","Thu Apr 04 00:56:12 GMT 2024","617","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 012-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-333-10000-4450-11990-12500-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Thu Apr 04 01:05:31 GMT 2024","Thu Apr 04 01:05:49 GMT 2024","18334","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"passed","Thu Apr 04 00:59:38 GMT 2024","Thu Apr 04 00:59:38 GMT 2024","56","tests.main","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"skipped","Thu Apr 04 00:56:07 GMT 2024","Thu Apr 04 00:56:08 GMT 2024","412","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 009-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-166-5000-2500-4990-5480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Thu Apr 04 01:00:10 GMT 2024","Thu Apr 04 01:00:13 GMT 2024","3692","tests.main","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"skipped","Thu Apr 04 00:56:52 GMT 2024","Thu Apr 04 00:57:09 GMT 2024","16771","tests.main","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
"passed","Thu Apr 04 01:05:59 GMT 2024","Thu Apr 04 01:06:07 GMT 2024","8105","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"passed","Thu Apr 04 01:01:18 GMT 2024","Thu Apr 04 01:01:20 GMT 2024","1126","tests.main","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Thu Apr 04 00:59:31 GMT 2024","Thu Apr 04 00:59:31 GMT 2024","56","tests.main","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"skipped","Thu Apr 04 00:54:59 GMT 2024","Thu Apr 04 00:55:15 GMT 2024","15713","tests.catalog","test_catalog_page","TestCatalogPage","","","010_positive_display_item_status_in_stock_plaster_mixtures_smoke",""
"skipped","Thu Apr 04 00:52:28 GMT 2024","Thu Apr 04 00:52:28 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
