"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Feb 07 00:50:17 GMT 2024","Wed Feb 07 00:50:17 GMT 2024","329","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 013-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-366-11000-4800-12450-13480-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Wed Feb 07 00:50:04 GMT 2024","Wed Feb 07 00:50:05 GMT 2024","788","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 004-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-13-400-450-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed Feb 07 01:06:37 GMT 2024","Wed Feb 07 01:06:48 GMT 2024","10900","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"passed","Wed Feb 07 00:54:26 GMT 2024","Wed Feb 07 00:54:28 GMT 2024","2579","tests.main","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"passed","Wed Feb 07 00:53:21 GMT 2024","Wed Feb 07 00:53:21 GMT 2024","114","tests.main","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Wed Feb 07 01:03:05 GMT 2024","Wed Feb 07 01:03:14 GMT 2024","8562","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"passed","Wed Feb 07 00:57:05 GMT 2024","Wed Feb 07 00:57:14 GMT 2024","8564","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"passed","Wed Feb 07 00:53:03 GMT 2024","Wed Feb 07 00:53:04 GMT 2024","1755","tests.main","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"broken","Wed Feb 07 00:46:11 GMT 2024","Wed Feb 07 00:46:28 GMT 2024","16715","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"passed","Wed Feb 07 00:53:29 GMT 2024","Wed Feb 07 00:53:29 GMT 2024","107","tests.main","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Wed Feb 07 00:59:19 GMT 2024","Wed Feb 07 00:59:27 GMT 2024","8600","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"passed","Wed Feb 07 00:51:47 GMT 2024","Wed Feb 07 00:51:57 GMT 2024","9442","tests.main","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Wed Feb 07 01:04:39 GMT 2024","Wed Feb 07 01:04:51 GMT 2024","11193","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"skipped","Wed Feb 07 00:52:55 GMT 2024","Wed Feb 07 00:52:55 GMT 2024","27","tests.main","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Wed Feb 07 00:53:53 GMT 2024","Wed Feb 07 00:53:54 GMT 2024","57","tests.main","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"skipped","Wed Feb 07 00:50:18 GMT 2024","Wed Feb 07 00:50:18 GMT 2024","319","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 014-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-666-20000-5400-15600-17490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed Feb 07 01:07:38 GMT 2024","Wed Feb 07 01:07:39 GMT 2024","1415","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход со окна авторизации на главную страницу по клику на логотипе Стройрем",""
"skipped","Wed Feb 07 00:50:13 GMT 2024","Wed Feb 07 00:50:13 GMT 2024","343","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 010-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-206-6200-2900-5570-6120-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed Feb 07 00:53:12 GMT 2024","Wed Feb 07 00:53:13 GMT 2024","1666","tests.main","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"passed","Wed Feb 07 01:10:12 GMT 2024","Wed Feb 07 01:10:16 GMT 2024","4315","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Wed Feb 07 00:53:45 GMT 2024","Wed Feb 07 00:53:46 GMT 2024","1078","tests.main","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Wed Feb 07 00:52:33 GMT 2024","Wed Feb 07 00:52:39 GMT 2024","6047","tests.main","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Wed Feb 07 00:50:03 GMT 2024","Wed Feb 07 00:50:03 GMT 2024","472","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 003-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-8-300-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Wed Feb 07 01:10:32 GMT 2024","Wed Feb 07 01:10:37 GMT 2024","4954","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Wed Feb 07 00:56:02 GMT 2024","Wed Feb 07 00:56:03 GMT 2024","1864","tests.main","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Wed Feb 07 00:46:36 GMT 2024","Wed Feb 07 00:46:36 GMT 2024","150","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
"skipped","Wed Feb 07 00:50:35 GMT 2024","Wed Feb 07 00:50:35 GMT 2024","321","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 027 Доставка товара весом до 20000кг. в синей зоне",""
"passed","Wed Feb 07 01:09:47 GMT 2024","Wed Feb 07 01:09:53 GMT 2024","6756","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Wed Feb 07 00:57:44 GMT 2024","Wed Feb 07 00:57:54 GMT 2024","9529","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"passed","Wed Feb 07 01:03:23 GMT 2024","Wed Feb 07 01:03:31 GMT 2024","8120","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"passed","Wed Feb 07 01:10:23 GMT 2024","Wed Feb 07 01:10:32 GMT 2024","8528","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Wed Feb 07 00:51:22 GMT 2024","Wed Feb 07 00:51:40 GMT 2024","17283","tests.main","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
