"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun May 26 00:56:42 GMT 2024","Sun May 26 00:56:42 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"skipped","Sun May 26 01:15:54 GMT 2024","Sun May 26 01:16:15 GMT 2024","21394","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"skipped","Sun May 26 01:08:18 GMT 2024","Sun May 26 01:08:34 GMT 2024","16301","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"passed","Sun May 26 01:01:40 GMT 2024","Sun May 26 01:01:46 GMT 2024","6626","tests.main","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"skipped","Sun May 26 01:00:06 GMT 2024","Sun May 26 01:00:07 GMT 2024","435","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 010-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-206-6200-2900-5570-6120-https://sandboxtest.stroyrem-nn.ru/]",""
"failed","Sun May 26 01:09:01 GMT 2024","Sun May 26 01:09:10 GMT 2024","8446","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Sun May 26 01:12:18 GMT 2024","Sun May 26 01:12:26 GMT 2024","8241","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"passed","Sun May 26 01:17:59 GMT 2024","Sun May 26 01:18:00 GMT 2024","1180","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Переход с окна авторизации на страницу восстановления пароля",""
"skipped","Sun May 26 00:59:38 GMT 2024","Sun May 26 00:59:54 GMT 2024","15864","tests.catalog","test_catalog_page","TestCatalogPage","","","011_positive_display_item_status_latest__plaster_mixtures_smoke",""
"passed","Sun May 26 01:04:47 GMT 2024","Sun May 26 01:04:53 GMT 2024","6074","tests.main","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"passed","Sun May 26 01:20:25 GMT 2024","Sun May 26 01:20:30 GMT 2024","4734","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sun May 26 01:05:54 GMT 2024","Sun May 26 01:05:55 GMT 2024","1417","tests.main","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Sun May 26 01:04:06 GMT 2024","Sun May 26 01:04:07 GMT 2024","1870","tests.main","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"passed","Sun May 26 01:20:15 GMT 2024","Sun May 26 01:20:24 GMT 2024","8811","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Sun May 26 01:06:12 GMT 2024","Sun May 26 01:06:14 GMT 2024","1495","tests.main","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"skipped","Sun May 26 01:02:42 GMT 2024","Sun May 26 01:02:42 GMT 2024","30","tests.main","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"passed","Sun May 26 01:05:45 GMT 2024","Sun May 26 01:05:47 GMT 2024","1594","tests.main","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"passed","Sun May 26 01:14:43 GMT 2024","Sun May 26 01:14:53 GMT 2024","10710","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"passed","Sun May 26 01:17:51 GMT 2024","Sun May 26 01:17:51 GMT 2024","158","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Проверка открытия тултипа с кнопками 'Войти' и 'Регистрация' и открытия окна авторизации",""
"skipped","Sun May 26 01:00:08 GMT 2024","Sun May 26 01:00:08 GMT 2024","321","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 011-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-299-9000-3600-7960-8980-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun May 26 01:16:44 GMT 2024","Sun May 26 01:16:55 GMT 2024","10600","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"passed","Sun May 26 01:12:36 GMT 2024","Sun May 26 01:12:44 GMT 2024","7812","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_0_to_49rub_smoke",""
"passed","Sun May 26 01:02:27 GMT 2024","Sun May 26 01:02:34 GMT 2024","6728","tests.main","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Sun May 26 01:17:02 GMT 2024","Sun May 26 01:17:14 GMT 2024","11123","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"passed","Sun May 26 01:04:24 GMT 2024","Sun May 26 01:04:29 GMT 2024","4320","tests.main","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"skipped","Sun May 26 00:56:59 GMT 2024","Sun May 26 00:57:21 GMT 2024","21913","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"passed","Sun May 26 01:06:22 GMT 2024","Sun May 26 01:06:29 GMT 2024","6094","tests.main","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"skipped","Sun May 26 00:59:59 GMT 2024","Sun May 26 00:59:59 GMT 2024","437","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 004-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-13-400-450-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun May 26 01:07:07 GMT 2024","Sun May 26 01:07:16 GMT 2024","8953","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_0-49rub_smoke",""
"passed","Sun May 26 01:03:42 GMT 2024","Sun May 26 01:03:43 GMT 2024","1076","tests.main","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Sun May 26 01:00:37 GMT 2024","Sun May 26 01:00:43 GMT 2024","6438","tests.main","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Sun May 26 01:06:36 GMT 2024","Sun May 26 01:06:41 GMT 2024","5280","tests.main","test_main_page","TestMainPage","","","TC 018 - Проверка функциональности ссылки 'Акции'",""
"passed","Sun May 26 01:04:15 GMT 2024","Sun May 26 01:04:16 GMT 2024","1362","tests.main","test_main_page","TestMainPage","","","TC 011 - Проверка функциональности ссылки 'Подъем на этаж'",""
"skipped","Sun May 26 01:08:00 GMT 2024","Sun May 26 01:08:08 GMT 2024","7736","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"passed","Sun May 26 01:01:53 GMT 2024","Sun May 26 01:02:00 GMT 2024","6584","tests.main","test_main_page","TestMainPage","","","TC 004 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Sun May 26 01:00:29 GMT 2024","Sun May 26 01:00:36 GMT 2024","6616","tests.main","test_main_page","TestMainPage","","","TC 002 - проверка title на главной странице",""
"passed","Sun May 26 01:12:52 GMT 2024","Sun May 26 01:13:01 GMT 2024","8833","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"passed","Sun May 26 01:03:17 GMT 2024","Sun May 26 01:03:17 GMT 2024","111","tests.main","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"skipped","Sun May 26 00:59:55 GMT 2024","Sun May 26 00:59:55 GMT 2024","440","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 001-products/uroven---uglomer-elektronnyj-kapro-992-1-30-0-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Sun May 26 01:00:05 GMT 2024","Sun May 26 01:00:06 GMT 2024","655","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 009-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-166-5000-2500-4990-5480-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Sun May 26 01:00:14 GMT 2024","Sun May 26 01:00:15 GMT 2024","316","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 016 Доставка товара весом до 300кг. в синей зоне",""
"failed","Sun May 26 01:15:04 GMT 2024","Sun May 26 01:15:14 GMT 2024","10788","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_3500_to_4999rub_smoke",""
"passed","Sun May 26 01:05:23 GMT 2024","Sun May 26 01:05:23 GMT 2024","71","tests.main","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"passed","Sun May 26 01:03:25 GMT 2024","Sun May 26 01:03:25 GMT 2024","100","tests.main","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Sun May 26 01:19:54 GMT 2024","Sun May 26 01:19:59 GMT 2024","4624","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Sun May 26 00:58:38 GMT 2024","Sun May 26 00:58:54 GMT 2024","15812","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Sun May 26 00:56:50 GMT 2024","Sun May 26 00:56:50 GMT 2024","148","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
"passed","Sun May 26 01:19:59 GMT 2024","Sun May 26 01:20:03 GMT 2024","4129","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sun May 26 01:13:47 GMT 2024","Sun May 26 01:13:55 GMT 2024","7681","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"skipped","Sun May 26 01:18:34 GMT 2024","Sun May 26 01:18:53 GMT 2024","18575","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта OK.ru",""
"skipped","Sun May 26 00:59:13 GMT 2024","Sun May 26 00:59:28 GMT 2024","15774","tests.catalog","test_catalog_page","TestCatalogPage","","","010_positive_display_item_status_in_stock_plaster_mixtures_smoke",""
"skipped","Sun May 26 00:58:15 GMT 2024","Sun May 26 00:58:37 GMT 2024","21832","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Sun May 26 01:16:23 GMT 2024","Sun May 26 01:16:34 GMT 2024","10888","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"passed","Sun May 26 01:20:04 GMT 2024","Sun May 26 01:20:09 GMT 2024","4802","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sun May 26 01:02:56 GMT 2024","Sun May 26 01:02:58 GMT 2024","2077","tests.main","test_main_page","TestMainPage","","","TC 007 - Проверка функциональности ссылки 'Строительные советы'",""
"skipped","Sun May 26 01:06:03 GMT 2024","Sun May 26 01:06:04 GMT 2024","1502","tests.main","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"skipped","Sun May 26 01:00:23 GMT 2024","Sun May 26 01:00:23 GMT 2024","566","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 023 Доставка товара весом до 6200кг. в синей зоне",""
"passed","Sun May 26 01:13:13 GMT 2024","Sun May 26 01:13:21 GMT 2024","8508","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_there_is_no_discount_for_unauthorized_customer_red_prices_smoke",""
"skipped","Sun May 26 00:59:29 GMT 2024","Sun May 26 00:59:37 GMT 2024","7897","tests.catalog","test_catalog_page","TestCatalogPage","","","011_positive_display_item_status_latest__plaster_mixtures_smoke",""
"passed","Sun May 26 00:56:42 GMT 2024","Sun May 26 00:56:42 GMT 2024","139","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"skipped","Sun May 26 01:00:01 GMT 2024","Sun May 26 01:00:02 GMT 2024","446","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 006-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-25-1700-990-1990-2480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun May 26 00:57:45 GMT 2024","Sun May 26 00:57:49 GMT 2024","4298","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"skipped","Sun May 26 00:57:22 GMT 2024","Sun May 26 00:57:38 GMT 2024","15773","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"skipped","Sun May 26 01:00:12 GMT 2024","Sun May 26 01:00:12 GMT 2024","314","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 014-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-666-20000-5400-15600-17490-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun May 26 01:03:34 GMT 2024","Sun May 26 01:03:35 GMT 2024","1464","tests.main","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"passed","Sun May 26 01:05:00 GMT 2024","Sun May 26 01:05:07 GMT 2024","6643","tests.main","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"skipped","Sun May 26 01:00:00 GMT 2024","Sun May 26 01:00:00 GMT 2024","317","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 005-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-16-500-600-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Sun May 26 00:59:56 GMT 2024","Sun May 26 00:59:57 GMT 2024","562","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 002-products/shtukaturka-tsementnaya-bergauf-bau-putts-tsement-25kg-56sht-1-30-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun May 26 00:56:33 GMT 2024","Sun May 26 00:56:33 GMT 2024","143","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"skipped","Sun May 26 01:14:17 GMT 2024","Sun May 26 01:14:35 GMT 2024","17300","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_15000_and_above_smoke",""
"skipped","Sun May 26 01:00:20 GMT 2024","Sun May 26 01:00:21 GMT 2024","329","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 021 Доставка товара весом до 4500кг. в синей зоне",""
"passed","Sun May 26 01:19:00 GMT 2024","Sun May 26 01:19:22 GMT 2024","21348","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта vk.ru",""
"skipped","Sun May 26 01:00:24 GMT 2024","Sun May 26 01:00:25 GMT 2024","435","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"passed","Sun May 26 01:13:30 GMT 2024","Sun May 26 01:13:37 GMT 2024","7800","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
"passed","Sun May 26 00:58:55 GMT 2024","Sun May 26 00:59:12 GMT 2024","17342","tests.catalog","test_catalog_page","TestCatalogPage","","","010_positive_display_item_status_in_stock_plaster_mixtures_smoke",""
"skipped","Sun May 26 01:00:09 GMT 2024","Sun May 26 01:00:09 GMT 2024","579","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 012-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-333-10000-4450-11990-12500-https://sandboxtest.stroyrem-nn.ru/]",""
"broken","Sun May 26 00:57:58 GMT 2024","Sun May 26 00:58:14 GMT 2024","16657","tests.catalog","test_catalog_page","TestCatalogPage","","","007_positive_catalog_first_link_smoke",""
"passed","Sun May 26 01:11:36 GMT 2024","Sun May 26 01:11:48 GMT 2024","11609","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_7500_9999rub_smoke",""
"passed","Sun May 26 01:05:15 GMT 2024","Sun May 26 01:05:15 GMT 2024","80","tests.main","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"skipped","Sun May 26 01:02:49 GMT 2024","Sun May 26 01:02:49 GMT 2024","29","tests.main","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"skipped","Sun May 26 01:00:17 GMT 2024","Sun May 26 01:00:17 GMT 2024","436","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 018 Доставка товара весом до 500кг. в синей зоне",""
"skipped","Sun May 26 01:00:10 GMT 2024","Sun May 26 01:00:11 GMT 2024","433","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 013-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-366-11000-4800-12450-13480-https://sandboxtest.stroyrem-nn.ru/]",""
"passed","Sun May 26 01:17:24 GMT 2024","Sun May 26 01:17:35 GMT 2024","11202","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"skipped","Sun May 26 01:00:21 GMT 2024","Sun May 26 01:00:22 GMT 2024","563","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 022 Доставка товара весом до 5000кг. в синей зоне",""
"skipped","Sun May 26 01:00:18 GMT 2024","Sun May 26 01:00:18 GMT 2024","433","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 019 Доставка товара весом до 1700кг. в синей зоне",""
"passed","Sun May 26 01:04:36 GMT 2024","Sun May 26 01:04:40 GMT 2024","3717","tests.main","test_main_page","TestMainPage","","","TC 012 - Проверка функциональности ссылки 'Местоположение'",""
"skipped","Sun May 26 01:09:52 GMT 2024","Sun May 26 01:10:10 GMT 2024","18382","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"passed","Sun May 26 01:07:25 GMT 2024","Sun May 26 01:07:35 GMT 2024","9724","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"skipped","Sun May 26 01:19:40 GMT 2024","Sun May 26 01:19:40 GMT 2024","145","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
"skipped","Sun May 26 01:10:26 GMT 2024","Sun May 26 01:10:44 GMT 2024","18378","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"passed","Sun May 26 01:03:51 GMT 2024","Sun May 26 01:03:51 GMT 2024","60","tests.main","test_main_page","TestMainPage","","","TC 010 - Проверка функциональности ссылки 'email'",""
"skipped","Sun May 26 01:19:29 GMT 2024","Sun May 26 01:19:33 GMT 2024","3914","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью аккаунта ya.ru",""
