"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue May 07 00:55:11 GMT 2024","Tue May 07 00:55:11 GMT 2024","403","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 026 Доставка товара весом до 11000кг. в синей зоне",""
"passed","Tue May 07 00:57:46 GMT 2024","Tue May 07 00:57:46 GMT 2024","108","tests.main","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"passed","Tue May 07 00:51:17 GMT 2024","Tue May 07 00:51:17 GMT 2024","152","tests.catalog","test_catalog_page","TestCatalogPage","","","001_positive_button_stroymateriali_smoke(catalog)",""
"skipped","Tue May 07 00:54:59 GMT 2024","Tue May 07 00:54:59 GMT 2024","295","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 016 Доставка товара весом до 300кг. в синей зоне",""
"passed","Tue May 07 00:59:17 GMT 2024","Tue May 07 00:59:17 GMT 2024","77","tests.main","test_main_page","TestMainPage","","","TC 014 - Проверка функциональности ссылки 'Оплатить заказ'",""
"skipped","Tue May 07 00:53:43 GMT 2024","Tue May 07 00:53:59 GMT 2024","15879","tests.catalog","test_catalog_page","TestCatalogPage","","","010_positive_display_item_status_in_stock_plaster_mixtures_smoke",""
"skipped","Tue May 07 00:51:26 GMT 2024","Tue May 07 00:51:26 GMT 2024","0","tests.catalog","test_catalog_page","TestCatalogPage","","","002_positive_last_link_of_catalog_smoke",""
"skipped","Tue May 07 01:01:45 GMT 2024","Tue May 07 01:01:52 GMT 2024","6571","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"passed","Tue May 07 01:09:36 GMT 2024","Tue May 07 01:09:47 GMT 2024","11061","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_50_to_3499rub_smoke",""
"skipped","Tue May 07 00:54:44 GMT 2024","Tue May 07 00:54:44 GMT 2024","405","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 004-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-13-400-450-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"skipped","Tue May 07 01:02:00 GMT 2024","Tue May 07 01:02:16 GMT 2024","16318","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_15000rub_and_above_smoke",""
"skipped","Tue May 07 00:57:16 GMT 2024","Tue May 07 00:57:16 GMT 2024","31","tests.main","test_main_page","TestMainPage","","","TC 006 - Проверка функциональности ссылки 'Обратный звонок'",""
"skipped","Tue May 07 01:12:47 GMT 2024","Tue May 07 01:12:47 GMT 2024","141","tests.test_sign_in","test_sign_in_page","TestSignInPage","","","Авторизация с помощью формы авторизации",""
"skipped","Tue May 07 00:55:04 GMT 2024","Tue May 07 00:55:04 GMT 2024","309","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 020 Доставка товара весом до 2000кг. в синей зоне",""
"skipped","Tue May 07 00:52:47 GMT 2024","Tue May 07 00:53:08 GMT 2024","21475","tests.catalog","test_catalog_page","TestCatalogPage","","","008_positive_cost_plaster_mixtures_smoke",""
"passed","Tue May 07 00:59:05 GMT 2024","Tue May 07 00:59:10 GMT 2024","4950","tests.main","test_main_page","TestMainPage","","","TC 013 - Проверка функциональности ссылки 'Новинки'",""
"passed","Tue May 07 01:01:11 GMT 2024","Tue May 07 01:01:21 GMT 2024","9321","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_10000_14999rub_smoke",""
"skipped","Tue May 07 01:03:59 GMT 2024","Tue May 07 01:04:17 GMT 2024","18390","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"skipped","Tue May 07 01:00:07 GMT 2024","Tue May 07 01:00:08 GMT 2024","1267","tests.main","test_main_page","TestMainPage","","","TC 017 - Проверка функциональности ссылки 'Отзывы'",""
"passed","Tue May 07 01:13:46 GMT 2024","Tue May 07 01:13:58 GMT 2024","11339","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Tue May 07 01:10:15 GMT 2024","Tue May 07 01:10:26 GMT 2024","10541","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"skipped","Tue May 07 00:52:04 GMT 2024","Tue May 07 00:52:20 GMT 2024","15725","tests.catalog","test_catalog_page","TestCatalogPage","","","004_positive_alfabet_plaster_mixtures_smoke",""
"passed","Tue May 07 01:13:00 GMT 2024","Tue May 07 01:13:05 GMT 2024","4503","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Tue May 07 00:59:51 GMT 2024","Tue May 07 00:59:52 GMT 2024","1050","tests.main","test_main_page","TestMainPage","","","TC 016 - Проверка функциональности ссылки 'Прайс'",""
"skipped","Tue May 07 00:54:42 GMT 2024","Tue May 07 00:54:43 GMT 2024","403","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","test_positive_delivery_green_zone_smoke[TD 003-products/shtukaturka-gipsovaya-aksolit-m50-30-kg-mashinnogo-naneseniya-8-300-400-1590-2190-https://sandboxtest.stroyrem-nn.ru/]",""
"failed","Tue May 07 01:02:24 GMT 2024","Tue May 07 01:02:32 GMT 2024","8246","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"skipped","Tue May 07 00:55:05 GMT 2024","Tue May 07 00:55:05 GMT 2024","294","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 021 Доставка товара весом до 4500кг. в синей зоне",""
"passed","Tue May 07 00:56:57 GMT 2024","Tue May 07 00:57:03 GMT 2024","5436","tests.main","test_main_page","TestMainPage","","","TC 005 - Функционал блока 'Советы от профессионалов ремонта'",""
"passed","Tue May 07 01:07:06 GMT 2024","Tue May 07 01:07:14 GMT 2024","7362","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_10000_to_14999rub_smoke",""
