"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Oct 08 00:58:34 GMT 2023","Sun Oct 08 00:58:34 GMT 2023","674","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 024 Доставка товара весом до 9000кг. в синей зоне",""
"passed","Sun Oct 08 01:09:47 GMT 2023","Sun Oct 08 01:09:56 GMT 2023","9815","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_3500_4999rub_smoke",""
"passed","Sun Oct 08 01:10:08 GMT 2023","Sun Oct 08 01:10:18 GMT 2023","9970","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_50_3499rub_smoke",""
"skipped","Sun Oct 08 01:10:58 GMT 2023","Sun Oct 08 01:11:07 GMT 2023","9816","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_check_discount_displayed_for_unauthorized_customer_for_amount_5000_7499rub_smoke",""
"broken","Sun Oct 08 00:54:21 GMT 2023","Sun Oct 08 00:54:36 GMT 2023","15387","tests.catalog","test_catalog_page","TestCatalogPage","","","003_positive_pic_stroymateriali_smoke(catalog)",""
"passed","Sun Oct 08 01:02:43 GMT 2023","Sun Oct 08 01:02:44 GMT 2023","1560","tests.main","test_main_page","TestMainPage","","","TC 009 - Проверка функциональности ссылки 'Доставка'",""
"skipped","Sun Oct 08 00:58:25 GMT 2023","Sun Oct 08 00:58:25 GMT 2023","881","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 019 Доставка товара весом до 1700кг. в синей зоне",""
"passed","Sun Oct 08 01:19:27 GMT 2023","Sun Oct 08 01:19:40 GMT 2023","12297","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_7500_to_9999rub_smoke",""
"passed","Sun Oct 08 01:23:42 GMT 2023","Sun Oct 08 01:23:48 GMT 2023","6141","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"skipped","Sun Oct 08 01:17:39 GMT 2023","Sun Oct 08 01:17:51 GMT 2023","12176","tests.test_products_on_sale","test_products_on_sale_page","TestProductsOnSalePage","","","positive_discount_for_unauthorized_customer_purchase_amount_5000_to_7499rub_smoke",""
"skipped","Sun Oct 08 00:58:27 GMT 2023","Sun Oct 08 00:58:27 GMT 2023","679","tests.delivery","test_delivery_calculation","TestDeliveryPageCalculation","","","TD 020 Доставка товара весом до 2000кг. в синей зоне",""
"passed","Sun Oct 08 01:02:08 GMT 2023","Sun Oct 08 01:02:09 GMT 2023","261","tests.main","test_main_page","TestMainPage","","","TC 008 - Проверка функциональности ссылки 'Каталог товаров'",""
"skipped","Sun Oct 08 00:57:34 GMT 2023","Sun Oct 08 00:57:50 GMT 2023","15791","tests.catalog","test_catalog_page","TestCatalogPage","","","011_positive_display_item_status_latest__plaster_mixtures_smoke",""
"passed","Sun Oct 08 01:24:08 GMT 2023","Sun Oct 08 01:24:19 GMT 2023","10964","tests.test_ym","test_ym","TestYaMetric","","","ym_is_present_smoke",""
"passed","Sun Oct 08 00:59:13 GMT 2023","Sun Oct 08 00:59:22 GMT 2023","9331","tests.main","test_main_page","TestMainPage","","","TC 003 - Функционал кнопоки 'Корзина' в шапке главной страницы",""
